SRS9870235	Papio_cynocephalus
SRS9870236	Papio_cynocephalus
SRS9870237	Papio_cynocephalus
SRS9870238	Papio_cynocephalus
SRS9870239	Papio_cynocephalus
SRS9870240	Papio_cynocephalus
SRS9870241	Papio_cynocephalus
SRS9870242	Papio_cynocephalus
SRS9870243	Papio_cynocephalus
SRS9870244	Papio_cynocephalus
SRS9870245	Papio_cynocephalus
SRS9870246	Papio_cynocephalus
SRS9870247	Papio_cynocephalus
SRS9870248	Papio_cynocephalus
SRS9870249	Papio_cynocephalus
SRS9870250	Papio_cynocephalus
SRS9870251	Papio_cynocephalus
SRS9870252	Papio_cynocephalus
SRS9870253	Papio_cynocephalus
SRS9870254	Papio_cynocephalus
SRS9870255	Papio_cynocephalus
SRS9870256	Papio_cynocephalus
SRS9870257	Papio_cynocephalus
SRS9870258	Papio_cynocephalus
SRS9870259	Papio_cynocephalus
SRS9870260	Papio_cynocephalus
SRS9870261	Papio_cynocephalus
SRS9870262	Papio_cynocephalus
SRS9870263	Papio_cynocephalus
SRS9870264	Papio_cynocephalus
SRS9870265	Papio_cynocephalus
SRS9870266	Papio_cynocephalus
SRS9870267	Papio_cynocephalus
SRS9870268	Papio_cynocephalus
SRS9870269	Papio_cynocephalus
SRS9870270	Papio_cynocephalus
SRS9870271	Papio_cynocephalus
SRS9870272	Papio_cynocephalus
SRS9870273	Papio_cynocephalus
SRS9870274	Papio_cynocephalus
SRS9870275	Papio_cynocephalus
SRS9870276	Papio_cynocephalus
SRS9870277	Papio_cynocephalus
SRS9870278	Papio_cynocephalus
SRS9870279	Papio_cynocephalus
SRS9870280	Papio_cynocephalus
SRS9870281	Papio_cynocephalus
SRS9870282	Papio_cynocephalus
SRS9870283	Papio_cynocephalus
SRS9870284	Papio_cynocephalus
SRS9870285	Papio_cynocephalus
SRS9870286	Papio_cynocephalus
SRS9870287	Papio_cynocephalus
SRS9870288	Papio_cynocephalus
SRS9870289	Papio_cynocephalus
SRS9870290	Papio_cynocephalus
SRS9870291	Papio_cynocephalus
SRS9870292	Papio_cynocephalus
SRS9870293	Papio_cynocephalus
SRS9870294	Papio_cynocephalus
SRS9870295	Papio_cynocephalus
SRS9870296	Papio_cynocephalus
SRS9870297	Papio_cynocephalus
SRS9870298	Papio_cynocephalus
SRS9870299	Papio_cynocephalus
SRS9870300	Papio_cynocephalus
SRS9870301	Papio_cynocephalus
SRS9870302	Papio_cynocephalus
SRS9870303	Papio_cynocephalus
SRS9870304	Papio_cynocephalus
SRS9870305	Papio_cynocephalus
SRS9870306	Papio_cynocephalus
SRS9870307	Papio_cynocephalus
SRS9870308	Papio_cynocephalus
SRS9870309	Papio_cynocephalus
SRS9870310	Papio_cynocephalus
SRS9870311	Papio_cynocephalus
SRS9870312	Papio_cynocephalus
SRS9870313	Papio_cynocephalus
SRS9870314	Papio_cynocephalus
SRS9870315	Papio_cynocephalus
SRS9870316	Papio_cynocephalus
SRS9870317	Papio_cynocephalus
SRS9870318	Papio_cynocephalus
SRS9870319	Papio_cynocephalus
SRS9870320	Papio_cynocephalus
SRS9870321	Papio_cynocephalus
SRS9870322	Papio_cynocephalus
SRS9870323	Papio_cynocephalus
SRS9870324	Papio_cynocephalus
SRS9870325	Papio_cynocephalus
SRS9870326	Papio_cynocephalus
SRS9870327	Papio_cynocephalus
SRS9870328	Papio_cynocephalus
SRS9870329	Papio_cynocephalus
SRS9870330	Papio_cynocephalus
SRS9870331	Papio_cynocephalus
SRS9870332	Papio_cynocephalus
SRS9870333	Papio_cynocephalus
SRS9870334	Papio_cynocephalus
SRS9870335	Papio_cynocephalus
SRS9870336	Papio_cynocephalus
SRS9870337	Papio_cynocephalus
SRS9870338	Papio_cynocephalus
SRS9870339	Papio_cynocephalus
SRS9870340	Papio_cynocephalus
SRS9870341	Papio_cynocephalus
SRS9870342	Papio_cynocephalus
SRS9870343	Papio_cynocephalus
SRS9870344	Papio_cynocephalus
SRS9870345	Papio_cynocephalus
SRS9870346	Papio_cynocephalus
SRS9870347	Papio_cynocephalus
SRS9870348	Papio_cynocephalus
SRS9870349	Papio_cynocephalus
SRS9870350	Papio_cynocephalus
SRS9870351	Papio_cynocephalus
SRS9907146	Theropithecus_gelada
SRS9907147	Theropithecus_gelada
SRS9907148	Theropithecus_gelada
SRS9907149	Theropithecus_gelada
SRS9907150	Theropithecus_gelada
SRS9907151	Theropithecus_gelada
SRS9907152	Theropithecus_gelada
SRS9907153	Theropithecus_gelada
SRS9907154	Theropithecus_gelada
SRS9907155	Theropithecus_gelada
SRS9907156	Theropithecus_gelada
SRS9907157	Theropithecus_gelada
SRS9907158	Theropithecus_gelada
SRS9907159	Theropithecus_gelada
SRS9907160	Theropithecus_gelada
SRS9907161	Theropithecus_gelada
SRS9907162	Theropithecus_gelada
SRS9907163	Theropithecus_gelada
SRS9907164	Theropithecus_gelada
SRS9907165	Theropithecus_gelada
SRS9907166	Theropithecus_gelada
SRS9907167	Theropithecus_gelada
SRS9907168	Theropithecus_gelada
SRS9907169	Theropithecus_gelada
SRS9907170	Theropithecus_gelada
SRS9907171	Theropithecus_gelada
SRS9907172	Theropithecus_gelada
SRS9907173	Theropithecus_gelada
SRS9907174	Theropithecus_gelada
SRS9907175	Theropithecus_gelada
SRS9907176	Theropithecus_gelada
SRS9907177	Theropithecus_gelada
SRS9907178	Theropithecus_gelada
SRS9907179	Theropithecus_gelada
SRS9907180	Theropithecus_gelada
SRS9907181	Theropithecus_gelada
SRS9907182	Theropithecus_gelada
SRS9907183	Theropithecus_gelada
SRS9907184	Theropithecus_gelada
SRS9907185	Theropithecus_gelada
SRS9907186	Theropithecus_gelada
SRS9907187	Theropithecus_gelada
SRS9907188	Theropithecus_gelada
SRS9907189	Theropithecus_gelada
SRS9907190	Theropithecus_gelada
SRS9907191	Theropithecus_gelada
SRS9907192	Theropithecus_gelada
SRS9907193	Theropithecus_gelada
SRS9907194	Theropithecus_gelada
SRS9907195	Papio_hamadryas
SRS9907196	Papio_hamadryas
SRS9907197	Papio_hamadryas
SRS9907198	Papio_hamadryas
SRS9907199	Papio_hamadryas
SRS9907200	Papio_hamadryas
SRS9907201	Papio_hamadryas
SRS9907202	Papio_hamadryas
SRS9907203	Papio_hamadryas
SRS9907204	Papio_hamadryas
SRS9907205	Papio_hamadryas
SRS9907206	Papio_hamadryas
SRS9907207	Papio_hamadryas
SRS9907208	Papio_hamadryas
SRS9907209	Papio_hamadryas
